"Predicted_Units_Sold","Predicted_Total_Revenue","Predicted_Total_Profit"
6828.62723276187,6940.5690986217,6940.5690986217
8471.49636821474,8562.66953677402,8562.66953677402
4257.95799055878,4376.31265656438,4376.31265656438
3306.5294947687,3441.88831093198,3441.88831093198
5198.3205470246,5299.82173381299,5299.82173381299
3268.77511910701,3419.63121827249,3419.63121827249
6677.08898880513,6781.08849564257,6781.08849564257
3854.300080319,3995.39214453486,3995.39214453486
5956.64061318605,6070.73539911,6070.73539911
6032.72155727477,6150.28608579202,6150.28608579202
3373.87237133795,3497.98016861276,3497.98016861276
3223.19665826284,3373.61977167606,3373.61977167606
4239.90811266117,4379.686829285,4379.686829285
8818.16184690173,8891.80345064957,8891.80345064957
6191.46457401661,6299.74476094374,6299.74476094374
5323.10520618895,5441.8117832759,5441.8117832759
3911.41837226917,4045.8036087564,4045.8036087564
3731.76614423033,3862.24857549485,3862.24857549485
4750.58059421283,4856.25658112459,4856.25658112459
4318.0641137876,4453.36364445039,4453.36364445039
3303.60761994652,3446.26030656496,3446.26030656496
6572.1062762756,6658.54902629465,6658.54902629465
3304.62839396872,3431.82379102282,3431.82379102282
4976.23490912928,5092.96913336659,5092.96913336659
4092.00334501526,4206.21207478344,4206.21207478344
3653.02849161649,3797.64763346249,3797.64763346249
5581.68275080129,5682.20528775703,5682.20528775703
3655.6960516047,3784.5403346846,3784.5403346846
3286.00478765752,3423.57584653932,3423.57584653932
7691.33440660314,7768.44477157998,7768.44477157998
8571.19625253126,8655.93486919753,8655.93486919753
3233.38105117329,3371.45153224525,3371.45153224525
5594.57677855494,5694.84336846369,5694.84336846369
3282.18063686388,3417.24326067993,3417.24326067993
7116.10780794031,7218.78956693693,7218.78956693693
4614.14257085068,4746.05634551894,4746.05634551894
6163.95484484457,6274.7149080044,6274.7149080044
5132.62922566387,5261.14216006385,5261.14216006385
3254.27729431408,3384.01513894885,3384.01513894885
3387.02729641266,3512.25816877529,3512.25816877529
5518.69915185144,5620.09987729296,5620.09987729296
3349.0931435078,3480.11837170176,3480.11837170176
3650.62994163751,3772.01954918569,3772.01954918569
3517.68130043851,3649.6964219474,3649.6964219474
3974.60102262526,4099.89001992046,4099.89001992046
3758.7502850181,3895.43499414259,3895.43499414259
3858.11346943167,3980.57978512213,3980.57978512213
5453.30470689378,5568.38857271627,5568.38857271627
5665.01247402294,5770.75881704979,5770.75881704979
3579.2454152569,3722.11621688776,3722.11621688776
3898.97089208482,4028.93696574772,4028.93696574772
6454.126163159,6555.11526774823,6555.11526774823
4086.71962161413,4225.99690467451,4225.99690467451
9263.35821516032,9341.0467600468,9341.0467600468
4309.96813634786,4445.33296564679,4445.33296564679
6992.67657476349,7074.58214217751,7074.58214217751
4446.62343269573,4584.32711765769,4584.32711765769
4643.92778226358,4755.47009365758,4755.47009365758
3697.18448888038,3818.36463284738,3818.36463284738
3836.28346717155,3955.58799322743,3955.58799322743
4890.90173384832,5008.99992026614,5008.99992026614
3367.39752703873,3492.50660424056,3492.50660424056
6474.38963809583,6571.00552307225,6571.00552307225
3871.91651391609,4008.54588364598,4008.54588364598
5323.99362813869,5432.3431302732,5432.3431302732
5564.26790640734,5678.4630904997,5678.4630904997
4803.88092320381,4917.0947708151,4917.0947708151
5113.27236831455,5236.04762290551,5236.04762290551
9569.52842150673,9634.24320404117,9634.24320404117
3247.59534853247,3379.56854370471,3379.56854370471
4400.76155019127,4537.38186809693,4537.38186809693
3240.00693943298,3390.84984363702,3390.84984363702
3809.86634885648,3942.28653498189,3942.28653498189
3668.10074151191,3795.70883746194,3795.70883746194
3299.56708022347,3425.41345252626,3425.41345252626
3763.26970178065,3892.67556324156,3892.67556324156
3992.31418168651,4130.1925674012,4130.1925674012
5458.16087651025,5571.13606664971,5571.13606664971
4662.41981257183,4795.5517579251,4795.5517579251
3490.64220236159,3610.15712089625,3610.15712089625
5334.61636236833,5434.50761672893,5434.50761672893
9876.56632363315,9948.39330759347,9948.39330759347
3308.57269389465,3430.87341411118,3430.87341411118
4649.14102812081,4773.31021815815,4773.31021815815
6410.63729572428,6500.87703174145,6500.87703174145
4999.79795307113,5128.88751504506,5128.88751504506
3587.07724687765,3719.95577951573,3719.95577951573
3315.07445921122,3438.41955693959,3438.41955693959
9193.1757916708,9278.16099794674,9278.16099794674
9863.81170006295,9941.89172238107,9941.89172238107
5454.14409378309,5557.43603431017,5557.43603431017
3397.89976578207,3529.55905912344,3529.55905912344
5909.91019870419,6015.28272574361,6015.28272574361
5331.64290226845,5452.65745944956,5452.65745944956
9499.08708061924,9582.80924968256,9582.80924968256
7085.19158105981,7178.45680726837,7178.45680726837
3941.99589659037,4070.80483252879,4070.80483252879
3405.12653627997,3531.68460362211,3531.68460362211
4770.3259927428,4899.77409826121,4899.77409826121
4244.8608339724,4358.78187281384,4358.78187281384
9195.0886521032,9254.70934845264,9254.70934845264
6360.988016687,6458.15450340145,6458.15450340145
4219.87009356242,4348.43400663456,4348.43400663456
5261.1561881526,5370.40373666975,5370.40373666975
6405.58219263526,6493.74443781858,6493.74443781858
5624.02091236127,5745.95263159222,5745.95263159222
3465.55173805143,3590.78770448022,3590.78770448022
5779.4896193993,5902.60532311058,5902.60532311058
3326.48625299731,3455.09712470944,3455.09712470944
3275.15572391547,3421.29457253987,3421.29457253987
5915.83001982873,6025.64878536505,6025.64878536505
4357.11308150568,4495.66846212153,4495.66846212153
5297.29478817004,5418.28093899068,5418.28093899068
4247.66042241531,4361.84069021295,4361.84069021295
6269.04899675162,6375.72687151654,6375.72687151654
4085.96695062399,4205.66049042268,4205.66049042268
10532.7665369371,10584.7853354062,10584.7853354062
5934.30490371161,6044.7505761386,6044.7505761386
9780.0571497756,9836.8181441392,9836.8181441392
6384.67513296815,6492.4710353211,6492.4710353211
6005.30490549315,6123.03457345606,6123.03457345606
6482.10950915172,6574.88287361893,6574.88287361893
3260.6832731292,3388.87427584073,3388.87427584073
3287.60734974165,3413.75321991584,3413.75321991584
3455.69182988661,3586.0036690577,3586.0036690577
7581.7598238968,7681.27462999628,7681.27462999628
3731.15931358097,3867.01483591139,3867.01483591139
5296.95145431426,5415.70252538679,5415.70252538679
4287.38777468753,4418.6026585106,4418.6026585106
3401.04326465527,3532.1547212048,3532.1547212048
5987.06947240203,6090.18011236643,6090.18011236643
3386.46134708373,3506.71731421007,3506.71731421007
4255.43068435799,4388.9481365494,4388.9481365494
3569.01351594633,3709.91583812341,3709.91583812341
3740.74554362353,3864.89754647882,3864.89754647882
9688.10705164359,9745.27455828087,9745.27455828087
4744.13483028455,4863.73016597339,4863.73016597339
6574.14048974316,6686.815969032,6686.815969032
3957.59027938394,4079.18383518979,4079.18383518979
4846.6725038947,4980.73366544034,4980.73366544034
5948.21867310189,6062.43580808585,6062.43580808585
4665.34414281955,4792.01770855292,4792.01770855292
4370.62646130895,4487.57072649738,4487.57072649738
5175.10236068578,5289.24575927303,5289.24575927303
3802.24641504344,3930.78487353455,3930.78487353455
6230.66119888954,6320.93281413629,6320.93281413629
3279.55492275562,3405.18719012289,3405.18719012289
3324.00638742796,3456.62859689927,3456.62859689927
8442.4854019376,8523.30041781546,8523.30041781546
7309.69381993008,7412.05866072108,7412.05866072108
6921.77974054325,7029.4888282998,7029.4888282998
9707.85857467715,9783.02449666373,9783.02449666373
3625.16119990148,3767.44375692757,3767.44375692757
3648.34310958609,3794.84415075826,3794.84415075826
3576.83582811293,3703.50412703235,3703.50412703235
7311.89410254484,7403.52361627144,7403.52361627144
8699.59910755132,8772.85040417474,8772.85040417474
3276.19984500855,3410.083969673,3410.083969673
3704.02551640383,3830.98100089871,3830.98100089871
3935.68095553026,4061.00123187802,4061.00123187802
8507.31574196263,8599.91550918314,8599.91550918314
4297.43368331695,4409.09911671923,4409.09911671923
5418.40393562713,5544.40202010976,5544.40202010976
10563.4710066309,10619.2527978665,10619.2527978665
5600.63536489201,5711.55952661636,5711.55952661636
8360.04587341212,8449.1029394453,8449.1029394453
3530.457380581,3677.41780331117,3677.41780331117
4433.29863145024,4557.3697274553,4557.3697274553
3256.5821871775,3406.2085007937,3406.2085007937
3899.4907712619,4027.38390677814,4027.38390677814
7230.45192179563,7319.08687976812,7319.08687976812
8277.88635163817,8361.7820589925,8361.7820589925
4881.59853484458,4991.77326801166,4991.77326801166
6128.04439683216,6220.1221944858,6220.1221944858
8996.04766540651,9084.11923049272,9084.11923049272
3257.57313426903,3391.87101891779,3391.87101891779
8828.95008058117,8895.64202166686,8895.64202166686
3592.61211494798,3723.74961338524,3723.74961338524
4357.89726728556,4489.0102877236,4489.0102877236
5390.95926778576,5491.85375429435,5491.85375429435
3495.13014809399,3635.80627401416,3635.80627401416
9578.76045777471,9649.11785134789,9649.11785134789
4914.79346185911,5035.15298903398,5035.15298903398
3987.75395398433,4112.81636619425,4112.81636619425
3370.48268678624,3515.0005575799,3515.0005575799
3918.79112575773,4041.78577046595,4041.78577046595
7799.57045940926,7883.33029766856,7883.33029766856
3467.0432261012,3594.09492671761,3594.09492671761
5671.99056208811,5777.2551107127,5777.2551107127
3568.15578068411,3702.4367124072,3702.4367124072
6271.83626624664,6362.5559000573,6362.5559000573
4067.36235880379,4198.5239560848,4198.5239560848
3254.00345840053,3380.28433841076,3380.28433841076
4590.9032452311,4704.85596504791,4704.85596504791
7285.37249467472,7378.98927099997,7378.98927099997
5289.55622312314,5399.88137413751,5399.88137413751
4306.65812920654,4423.73059627413,4423.73059627413
4299.12105083535,4416.79912941405,4416.79912941405
4948.09123010475,5071.2540482985,5071.2540482985
5570.85126869714,5678.99877234635,5678.99877234635
3730.78803178882,3860.27403508938,3860.27403508938
3269.81505567002,3406.29554758173,3406.29554758173
3734.94092901078,3863.56835385975,3863.56835385975
3258.5673657303,3398.11407367312,3398.11407367312
4293.34369540393,4424.44122205376,4424.44122205376
3597.02726935516,3742.19272396036,3742.19272396036
3727.60965535383,3863.61031834645,3863.61031834645
7570.68923120487,7673.68611488115,7673.68611488115
4634.599780043,4768.2975208112,4768.2975208112
3378.25526242165,3509.9428830435,3509.9428830435
6009.2767656716,6110.5534745137,6110.5534745137
9381.82676062297,9445.67069500924,9445.67069500924
5704.26072795196,5828.60002392435,5828.60002392435
3282.14042048846,3427.51889820946,3427.51889820946
5326.8629296294,5434.42116167021,5434.42116167021
4196.05786822898,4322.78805925739,4322.78805925739
3312.10156850001,3457.23409195623,3457.23409195623
5088.37706198343,5193.51964117474,5193.51964117474
5182.53724421404,5297.11516651904,5297.11516651904
5321.21384354892,5437.91615816112,5437.91615816112
5611.82511424885,5717.76627587534,5717.76627587534
4158.56087661078,4275.68794421551,4275.68794421551
9905.62317885887,9978.77781181274,9978.77781181274
5583.90335213655,5691.72894513547,5691.72894513547
8324.37494465806,8403.84146219827,8403.84146219827
5586.381255266,5710.38719567571,5710.38719567571
3245.75162368078,3370.72836678699,3370.72836678699
8956.73771846821,9041.11704706272,9041.11704706272
3233.23082641786,3384.17844998036,3384.17844998036
3720.51484466042,3844.78714804708,3844.78714804708
6352.60362483397,6452.56999794314,6452.56999794314
4391.41933781225,4523.73719463018,4523.73719463018
3656.1374991415,3801.45173760625,3801.45173760625
5743.10346082395,5840.5900636738,5840.5900636738
3235.86893766087,3372.86301679385,3372.86301679385
5163.41815451799,5270.08136319603,5270.08136319603
4152.82495680984,4270.88111861205,4270.88111861205
7013.1488525608,7103.71517340809,7103.71517340809
3372.08345234783,3503.858607423,3503.858607423
5373.61480680876,5500.69252006537,5500.69252006537
3861.18173330783,3996.08366900651,3996.08366900651
6500.88940981391,6612.66779092403,6612.66779092403
3846.55292471449,3988.94911501896,3988.94911501896
9342.66413107714,9427.90118857552,9427.90118857552
3582.9164674884,3708.14852702367,3708.14852702367
5143.89619901374,5262.56216790233,5262.56216790233
3994.05507844348,4107.97403658512,4107.97403658512
4469.70688419516,4583.06184892642,4583.06184892642
3250.88140768146,3397.10888878037,3397.10888878037
5306.44070105171,5419.18794685679,5419.18794685679
4167.07729853388,4295.77824493267,4295.77824493267
3273.92535767466,3407.7267285157,3407.7267285157
4369.71538469969,4489.46517800257,4489.46517800257
4332.9630707317,4452.6780756072,4452.6780756072
4788.80157242659,4908.96820107597,4908.96820107597
5683.84875754565,5798.78754277292,5798.78754277292
3400.36656234605,3540.54741497814,3540.54741497814
3254.36749805669,3380.08746713736,3380.08746713736
3495.31224798287,3635.80432340419,3635.80432340419
9233.26844659234,9313.66802787479,9313.66802787479
5969.76602134464,6084.60928699856,6084.60928699856
5760.5034113724,5878.60586452425,5878.60586452425
3712.47436261781,3833.03011955363,3833.03011955363
3846.48382404819,3981.83241766702,3981.83241766702
3243.34213403432,3378.9386158402,3378.9386158402
6823.69100864551,6912.37696436833,6912.37696436833
6020.90937117843,6131.55209210131,6131.55209210131
3272.00955492215,3401.7288440002,3401.7288440002
3398.1669970197,3539.86034524916,3539.86034524916
3885.05263332431,4006.40557782685,4006.40557782685
4654.76065804969,4765.23358382093,4765.23358382093
3793.68274979089,3923.87685688592,3923.87685688592
9885.28454864331,9949.04859700783,9949.04859700783
5604.60412583211,5725.16920453393,5725.16920453393
5510.50007922732,5623.84654744521,5623.84654744521
6669.51229777203,6760.37465471085,6760.37465471085
4684.55807874488,4806.24838529972,4806.24838529972
3716.41338094872,3858.86462480311,3858.86462480311
3694.98497152927,3834.28083574187,3834.28083574187
3256.49533145521,3387.66621612351,3387.66621612351
5289.22898390817,5414.5326781503,5414.5326781503
3519.73013646716,3647.21366115077,3647.21366115077
3852.14971402406,3987.94106863359,3987.94106863359
3671.03621046845,3811.02779010292,3811.02779010292
3693.86743378344,3821.82080513085,3821.82080513085
4382.7384955807,4521.6406649318,4521.6406649318
10054.0233871069,10110.4526786248,10110.4526786248
8735.94434982936,8812.01985245763,8812.01985245763
4525.84652092885,4662.40165809951,4662.40165809951
3510.72857060969,3655.34021337882,3655.34021337882
3307.2919266119,3438.80776636511,3438.80776636511
8445.40090573728,8518.86856061398,8518.86856061398
3605.57334254153,3739.41061935805,3739.41061935805
3305.83505055764,3451.55957558891,3451.55957558891
3623.81460664278,3767.72906353374,3767.72906353374
6021.23710571409,6116.13003151527,6116.13003151527
3707.4848072052,3824.43058975813,3824.43058975813
3302.6284080061,3447.08044732028,3447.08044732028
4924.70792190775,5051.03481466609,5051.03481466609
8658.56350759293,8748.66478115452,8748.66478115452
3538.81488448621,3665.376290167,3665.376290167
7272.42950851632,7370.05187167833,7370.05187167833
5845.21330576727,5965.45050633587,5965.45050633587
9521.02778605933,9591.3394690439,9591.3394690439
3663.82449342758,3788.07205641518,3788.07205641518
8927.45512331572,8997.25877613299,8997.25877613299
4041.47029167973,4159.79804652328,4159.79804652328
3232.34668913718,3381.9219665606,3381.9219665606
3821.23474142749,3960.88141818493,3960.88141818493
3626.5873249017,3764.15214378541,3764.15214378541
3409.83453326367,3545.19008192835,3545.19008192835
6541.54456779202,6628.00404645467,6628.00404645467
3975.08611785314,4115.83769772178,4115.83769772178
5639.8641348128,5755.52044311983,5755.52044311983
4657.93649131722,4789.27403851847,4789.27403851847
4555.86045861412,4682.45351139038,4682.45351139038
7125.73796229211,7218.3546303069,7218.3546303069
5934.62117854699,6032.64853539641,6032.64853539641
9464.83727830772,9520.70084019511,9520.70084019511
6997.51674938421,7101.31886250673,7101.31886250673
5522.03795992873,5627.18417149926,5627.18417149926
9826.93478300953,9881.54402474434,9881.54402474434
8132.1886611588,8231.13115047427,8231.13115047427
3720.3732324121,3844.36854700252,3844.36854700252
3265.87433667016,3397.49105536936,3397.49105536936
6314.86203339506,6415.32909112816,6415.32909112816
3738.85888434495,3874.7818953497,3874.7818953497
8431.76092618982,8498.94763432739,8498.94763432739
6031.04802165098,6139.51477047519,6139.51477047519
8057.54592439381,8154.75999372668,8154.75999372668
3472.96315692037,3619.25403289023,3619.25403289023
4952.70814767085,5056.60461640473,5056.60461640473
5418.11941558151,5541.02484966318,5541.02484966318
3709.03251913481,3843.02555373524,3843.02555373524
4287.3129906003,4417.5967525317,4417.5967525317
6015.44762095062,6110.42398582884,6110.42398582884
6266.10998251126,6356.79454906498,6356.79454906498
3782.09690727424,3907.12351057694,3907.12351057694
4460.59295485507,4593.77660434092,4593.77660434092
5110.41826404512,5217.79915934726,5217.79915934726
4845.99572669952,4954.22737701489,4954.22737701489
4890.22439131273,5023.67978271634,5023.67978271634
5264.26719864251,5373.23505232974,5373.23505232974
6663.88768327647,6754.78886620922,6754.78886620922
4169.34776004094,4309.85016682385,4309.85016682385
3851.86777510321,3983.19534661776,3983.19534661776
3740.30493585603,3886.11012165497,3886.11012165497
3284.66782199254,3406.62474695848,3406.62474695848
6069.58657325658,6175.41246073663,6175.41246073663
8643.84271005254,8733.50181077997,8733.50181077997
3392.17548066607,3536.30030712514,3536.30030712514
3505.49815180265,3641.46787391984,3641.46787391984
6312.95365028641,6418.9791291313,6418.9791291313
3265.53516867226,3412.99821078916,3412.99821078916
4836.25434508972,4960.44374481942,4960.44374481942
4319.35760335397,4452.12601529958,4452.12601529958
6531.88438914257,6623.11767186453,6623.11767186453
4164.20393506487,4289.95779146726,4289.95779146726
3570.03155533266,3701.4644900547,3701.4644900547
6418.94882972864,6521.08599199478,6521.08599199478
3286.53190949624,3411.65025898386,3411.65025898386
8244.703858425,8329.26564960898,8329.26564960898
3932.92561472378,4049.52389919176,4049.52389919176
3275.81793879759,3416.67950891711,3416.67950891711
3365.41008362929,3497.61021023593,3497.61021023593
7017.9559301104,7100.35124601328,7100.35124601328
7422.52191842663,7513.03068429174,7513.03068429174
3306.4306329957,3432.82476655482,3432.82476655482
4138.36200521656,4276.23987865716,4276.23987865716
5362.9062840649,5486.39243610097,5486.39243610097
9767.01272457222,9833.52189474176,9833.52189474176
6319.21281576349,6436.47215280987,6436.47215280987
4089.63348085179,4215.60768298514,4215.60768298514
4663.50270373414,4794.46998602716,4794.46998602716
5732.75486954985,5830.63082971922,5830.63082971922
9498.86766483071,9580.4391208309,9580.4391208309
4885.15049653952,4990.64899066466,4990.64899066466
3481.5162994669,3628.61534392842,3628.61534392842
6057.07465485766,6153.53323748582,6153.53323748582
4224.73632503004,4363.26360609563,4363.26360609563
4187.16344812772,4315.49927193515,4315.49927193515
3608.08300028846,3728.36444369051,3728.36444369051
3421.14494893298,3559.01443566983,3559.01443566983
4765.1210496365,4897.63491329227,4897.63491329227
4651.8608882715,4785.50227332066,4785.50227332066
3635.72774836703,3757.80186075599,3757.80186075599
5773.95195193593,5878.4992263458,5878.4992263458
5082.49635411075,5207.91501368779,5207.91501368779
5874.48314245855,5997.44895093489,5997.44895093489
7412.12272238965,7490.99208321634,7490.99208321634
4862.45821783529,4974.2090824951,4974.2090824951
6329.12381538398,6431.2591032461,6431.2591032461
8164.40809935744,8254.61815519616,8254.61815519616
5120.25215335532,5242.899083386,5242.899083386
3305.84026803653,3434.49019465784,3434.49019465784
4049.28330974539,4186.5193206627,4186.5193206627
3302.2298649111,3452.51336976653,3452.51336976653
3289.31443147946,3410.78240100333,3410.78240100333
4192.10673310285,4311.4988463567,4311.4988463567
8098.98562577802,8191.7174702213,8191.7174702213
4132.2107458791,4265.38777773689,4265.38777773689
3368.4608386511,3514.35004852235,3514.35004852235
3282.17818793461,3408.78926078756,3408.78926078756
5617.49172462556,5721.11200591837,5721.11200591837
8735.98465213529,8822.30016386468,8822.30016386468
10585.0005890272,10633.2570532696,10633.2570532696
5214.5919936624,5342.04486282383,5342.04486282383
6536.75279057397,6627.09840701993,6627.09840701993
8787.81290182632,8854.25994189977,8854.25994189977
5909.54720621246,6028.07766057135,6028.07766057135
3836.93895361347,3962.74920722394,3962.74920722394
6438.72946178406,6536.19864730484,6536.19864730484
6202.60888822413,6312.17294027267,6312.17294027267
4090.89776803447,4227.58089735655,4227.58089735655
3328.70337058162,3462.06793720978,3462.06793720978
4218.49859003093,4352.55090274166,4352.55090274166
5477.9142379496,5583.36170402878,5583.36170402878
5112.07154047554,5241.82230085384,5241.82230085384
5612.06434563091,5709.20859121184,5709.20859121184
4134.48183453028,4256.53715757246,4256.53715757246
4756.43162822293,4886.89621922569,4886.89621922569
3926.80876483154,4046.18264633311,4046.18264633311
5553.6018822796,5652.57208054486,5652.57208054486
8026.20782355105,8124.48597859712,8124.48597859712
5256.95829872701,5366.48647270023,5366.48647270023
7264.55452412316,7354.50592929914,7354.50592929914
4230.29267857075,4354.84586745922,4354.84586745922
3260.78377305689,3396.76114742645,3396.76114742645
3734.09177388776,3867.97705618392,3867.97705618392
3675.77591571895,3807.50080626127,3807.50080626127
5485.12405701105,5585.41691987983,5585.41691987983
3714.87219796492,3857.88625026536,3857.88625026536
5760.50441246098,5871.94414130822,5871.94414130822
3261.40989383404,3395.13109213373,3395.13109213373
8748.67707516866,8837.45958596704,8837.45958596704
4396.7791471772,4507.59465115879,4507.59465115879
5176.57948795978,5281.95555749271,5281.95555749271
5530.03223781569,5628.44081479173,5628.44081479173
4077.89680213193,4212.38403137586,4212.38403137586
6301.32205290723,6416.14865072735,6416.14865072735
4910.48167621092,5021.68598992365,5021.68598992365
4253.92158096245,4373.28354224674,4373.28354224674
3266.9849425144,3404.92041375032,3404.92041375032
7665.29985111445,7747.57365367885,7747.57365367885
3277.56363148539,3421.7378589576,3421.7378589576
4070.28797416898,4184.79358428723,4184.79358428723
3288.89813944133,3417.66527549801,3417.66527549801
4560.4644009282,4672.1830640817,4672.1830640817
5344.59799589021,5462.21740675798,5462.21740675798
4586.19276639305,4701.08501964806,4701.08501964806
4328.7508895683,4460.59387752455,4460.59387752455
8485.21322347656,8562.43200411944,8562.43200411944
4222.71406208719,4354.87879727559,4354.87879727559
5084.34146569827,5209.7724961607,5209.7724961607
11056.1440865048,11120.8951212173,11120.8951212173
5728.62317552312,5851.48036641745,5851.48036641745
3241.15886297483,3390.54334069963,3390.54334069963
4922.22743988583,5042.82868883091,5042.82868883091
3252.89788261779,3394.17635496704,3394.17635496704
3995.07886359502,4128.77147253607,4128.77147253607
3522.76908667268,3647.61710162152,3647.61710162152
4751.42735432174,4871.68368557032,4871.68368557032
6276.51017332253,6393.15575493101,6393.15575493101
8098.79245993563,8183.8246194011,8183.8246194011
4211.61358954456,4335.79914113454,4335.79914113454
3893.80377732707,4022.7111770241,4022.7111770241
3382.65616373122,3520.4773274261,3520.4773274261
7356.46024352506,7444.96657125918,7444.96657125918
3997.36793739931,4126.40854680627,4126.40854680627
5297.35780920345,5409.538219743,5409.538219743
6771.55811896232,6872.52117302911,6872.52117302911
3251.79928282427,3377.26825629304,3377.26825629304
4904.63225403471,5019.5840701534,5019.5840701534
7606.22326634719,7688.05870718416,7688.05870718416
3227.20952659936,3372.06238792213,3372.06238792213
5373.10627602846,5493.15181142669,5493.15181142669
6302.42097044722,6417.94277296757,6417.94277296757
3852.01692405414,3991.36600478987,3991.36600478987
5344.07207791387,5446.26147876611,5446.26147876611
3753.99671138133,3870.96914581502,3870.96914581502
4218.24077337602,4359.1299494683,4359.1299494683
3695.21916262452,3814.44939518798,3814.44939518798
6240.52948731141,6343.68875849819,6343.68875849819
4047.5079012905,4189.29400365937,4189.29400365937
8640.5278625674,8721.82445273487,8721.82445273487
5300.97200304737,5428.18514296045,5428.18514296045
3293.78777278163,3437.24191150915,3437.24191150915
10877.320123561,10930.6398266407,10930.6398266407
8916.68367915561,8994.37944950864,8994.37944950864
5650.6715151449,5754.66478210106,5754.66478210106
7398.30840560163,7501.89851528899,7501.89851528899
5536.36933254741,5644.77908077616,5644.77908077616
3815.68380467521,3956.18261182926,3956.18261182926
7681.25270302128,7755.82525650105,7755.82525650105
5707.46234125991,5825.87587533178,5825.87587533178
3466.16281520774,3605.06043934961,3605.06043934961
4608.08487440579,4724.64931764807,4724.64931764807
6540.85881704924,6629.01809909874,6629.01809909874
5531.57890099965,5638.40106417278,5638.40106417278
6466.6388885395,6559.7279351678,6559.7279351678
4138.61206215664,4277.64412693003,4277.64412693003
3281.45219480657,3412.15222418478,3412.15222418478
3317.14107831925,3450.88657962207,3450.88657962207
4122.50609194806,4261.52858009053,4261.52858009053
4475.11455055259,4598.81270685179,4598.81270685179
4483.72316170028,4612.65284844874,4612.65284844874
3608.45058364433,3726.54289091587,3726.54289091587
6059.12251819519,6170.68416714131,6170.68416714131
5201.00212693276,5302.89234785426,5302.89234785426
3304.02081130142,3427.77353050365,3427.77353050365
3958.53625872285,4101.09330392194,4101.09330392194
11095.5686283639,11145.7792596512,11145.7792596512
8099.05129100773,8180.4172566435,8180.4172566435
5893.70542351336,5999.44434383285,5999.44434383285
3806.18461390793,3927.67539752257,3927.67539752257
6910.74849765045,6994.92418737576,6994.92418737576
3815.44685082268,3945.34355558167,3945.34355558167
4030.80834598064,4161.37601925557,4161.37601925557
5496.33462176545,5612.21083725158,5612.21083725158
3987.00984268057,4115.02595912733,4115.02595912733
5763.46061768287,5864.49969846697,5864.49969846697
6968.93742197464,7065.2796452684,7065.2796452684
5240.89843236838,5345.15706259635,5345.15706259635
3291.18301672751,3430.15540678277,3430.15540678277
4927.43494789699,5045.64525199472,5045.64525199472
7839.80451962856,7913.66418614312,7913.66418614312
3734.92142005138,3870.59739075088,3870.59739075088
3528.37135357251,3656.50142694188,3656.50142694188
5569.9161586545,5673.2640995584,5673.2640995584
4783.61182678112,4893.48648833945,4893.48648833945
3507.80253545988,3628.79395917251,3628.79395917251
5247.19423301596,5363.67181076989,5363.67181076989
3421.03279889272,3550.07699822232,3550.07699822232
6448.37395357567,6557.36208724622,6557.36208724622
3652.11033706934,3778.51861331914,3778.51861331914
8411.22611258446,8483.20670541764,8483.20670541764
10386.1272011971,10451.1247872188,10451.1247872188
4031.69628546605,4164.77171051769,4164.77171051769
3255.89655093359,3385.18858015627,3385.18858015627
4075.26551227221,4192.59926715352,4192.59926715352
8010.70624816644,8087.16992457623,8087.16992457623
4146.64161854396,4284.79500254661,4284.79500254661
4020.45247526982,4158.71500291117,4158.71500291117
5997.99292100779,6100.3438461422,6100.3438461422
3687.4170493578,3828.1650843682,3828.1650843682
4134.73917674783,4255.03501486267,4255.03501486267
3719.75047286623,3864.51184563805,3864.51184563805
8360.11567509416,8446.72971256604,8446.72971256604
3720.21365110569,3848.50609011828,3848.50609011828
5926.01022581568,6041.31148121164,6041.31148121164
8839.53891995693,8916.09008281139,8916.09008281139
5076.45485866656,5179.33642354493,5179.33642354493
4874.63302605616,5004.84908929614,5004.84908929614
4096.52460130299,4215.76227383936,4215.76227383936
6513.35305528208,6611.62965464097,6611.62965464097
5355.66887200499,5464.67527009697,5464.67527009697
3916.80995328883,4035.92673986387,4035.92673986387
3687.47549012175,3822.06363818157,3822.06363818157
3246.62198971161,3384.12216672525,3384.12216672525
5250.23848150846,5365.09810979971,5365.09810979971
5876.76939663573,5974.38811899841,5974.38811899841
3260.846946899,3405.20023945389,3405.20023945389
3264.65230021828,3410.82867667009,3410.82867667009
3596.64583363451,3726.77606561746,3726.77606561746
4130.18993574221,4264.06345479415,4264.06345479415
3561.59435616165,3699.35191137525,3699.35191137525
5017.35139043,5125.84702491572,5125.84702491572
3481.76177128249,3630.35783245296,3630.35783245296
6213.06759992348,6327.83265283341,6327.83265283341
3296.97668681128,3422.8722302982,3422.8722302982
7971.98981080915,8058.63733178332,8058.63733178332
3814.92553573458,3934.83375432293,3934.83375432293
6357.91429452344,6457.21321080754,6457.21321080754
3692.10095232203,3814.5781138509,3814.5781138509
4770.90867537888,4897.96181727009,4897.96181727009
6632.38311773917,6740.76058302978,6740.76058302978
5597.20407567848,5700.4632384195,5700.4632384195
6573.20361319904,6678.36947384813,6678.36947384813
4382.65982900684,4513.50759887207,4513.50759887207
6917.20177640605,7022.88182112254,7022.88182112254
5662.97304568923,5768.29134073609,5768.29134073609
4258.34006856589,4382.18577378504,4382.18577378504
